"","p","q","r"
"232",-0.207191411385539,1.99349690043305,1.2060298110224
"233",1.32342985261471,-0.846452973266003,-1.26264075928215
"234",1.14802269261838,-0.165490766149337,1.1196890916495
"235",0.170442342239344,-0.426350590254298,-0.705336380545539
"236",0.0876979319909644,0.453461599252319,0.836822925728069
"237",1.54624172865037,-0.75875969747541,1.16360602019367
"238",-1.71036594597749,0.384878173459567,-0.258697387195347
"239",-0.0677055904077192,-1.69655986976304,0.158320766934296
"240",0.49834495683008,-0.408534759522852,1.2200594644283
"241",-0.127712378239628,-0.463496950470856,-1.24957678820355
"242",-1.06853514237481,-3.28216532758613,-0.925297850775431
"243",-0.31655769642442,-2.18947867768543,0.811745737061371
"244",-0.516814231505885,1.17513241842709,-0.484808828147207
"245",-1.2776985024264,-1.60018622059075,-1.8628281120554
"246",-0.730289335013974,-1.86719341892851,-0.493457767710243
"247",0.0314694726970985,0.688570264688867,-0.892464860426272
"248",-0.15329028171134,0.449495078480032,0.826776562136305
"249",0.593949085342496,-0.393926362512379,0.548732990046447
"250",0.138115214960986,-1.39920953526548,-0.424569596330469
"251",0.198975052044639,-1.58383991328325,-0.85986550868023
"252",-1.4173264982805,-0.90043526024422,-0.391151489830645
"253",-0.0265893985374304,-1.45189690371539,-0.907416355830291
"254",-0.97354897761349,-1.4904602564929,-1.25287578848903
"255",-0.153487141430736,-0.682137650912802,0.411736382633933
"256",-0.164658202381811,-1.53657376378777,-0.913605377131678
"257",-0.98990820524878,-2.79520432635821,-0.568431595898074
"258",-0.025226137555434,-2.63906781387592,0.415751164063257
"259",-0.582715529436848,1.41220875747506,-0.660875995255042
"260",-0.387251016565242,-0.448998758884796,-0.794049893173224
"261",1.17259929860871,-1.93526501116063,0.317924890474128
"262",0.72690055222632,-2.47323778154692,-1.46950006899117
"263",-1.24840082218919,-2.59090375920773,0.124407694619509
"264",-1.30392715134721,-1.7717448995579,1.74846937499379
"265",0.783138421753637,-1.35807805809716,-1.4837636989384
"266",0.249999081171633,-0.501316819133213,-1.49848496989071
"267",1.06236446348708,1.24071072857949,1.11084051245598
"268",0.623708277976694,1.99935648599088,1.17044974712786
"269",1.33896736796722,-1.25785828961876,0.385219686030112
"270",0.334089331358328,2.57188178766592,0.762393860262779
"271",-0.168277332363187,0.0609835532257608,-0.195209655504322
"272",1.18699750119253,1.51589847430928,0.24149509972798
"273",1.55607006866619,1.24441150934388,0.212245024924428
"274",1.31890276932124,2.63287855166898,0.691071242116254
"275",1.91539784695341,1.87898038517201,2.46342157744149
"276",0.245213136928795,3.27869185245015,0.431936863172508
"277",0.324506385378749,0.195471500576892,-1.67639344096293
"278",0.132325118772664,3.27337570326017,0.907177590781024
"279",1.50534537503205,1.19047891020405,0.449428296620377
"280",0.687617781164098,1.09073350406334,-0.347960682510416
"281",0.490870287130544,-1.51073944070864,-0.263536398861679
"282",-2.75286669259086,-1.52411656203493,0.75047263423243
"283",0.581458735081237,0.614697526115332,-0.310489908646907
"284",0.409447718334716,1.65911400828232,1.52675754832124
"285",3.24736622126408,0.401226290262525,-0.0498550950759006
"286",-0.604243086956507,0.720350835666801,-2.39154960233067
"287",1.38231244992817,0.112257863727204,-0.763444005462982
"288",1.19941409177735,3.04555498569058,-0.955130885143461
"289",1.09788366974967,1.16586647106144,-0.676699614800838
"290",1.46517339822283,2.58261027695366,1.10050225073261
"291",1.98208735838295,2.39393999991805,1.75387625828053
"292",1.25032509032292,2.98890424472051,1.74299014212742
"293",1.15100498061524,3.93310693058639,1.12556176690088
"294",1.50075758899067,3.79912934190254,2.1330516777987
"295",-0.245135398348673,4.15951976360442,-1.11993910945476
"296",2.30875058620279,6.52601274826198,1.02755788886834
"297",2.5500377352587,4.87093730731195,2.03212161037445
"298",4.47796393835231,7.5076883476224,0.973488053919341
"299",3.24827286793104,4.97511642506271,2.2779104003508
"300",3.59498162284105,5.31667809759108,2.4070458719558
"301",1.95864197985737,6.23392358022181,0.525882211455012
"302",3.39298345475822,5.37513806633004,1.56583892639392
"303",1.84486926858511,5.00969539039507,2.85503082896997
"304",2.65316640366565,5.06317011534657,2.41944099420118
"305",3.73455177926206,2.24010594637522,2.79978948595146
"306",0.617195065537821,5.68825171139947,3.22463822760317
"307",2.01294078298526,3.88251013554143,1.214768382839
"308",1.34988687921576,3.21609424787522,0.322179192719392
"309",2.10704500507447,3.36643529777132,1.36606012382146
"310",3.89630545462602,4.55006097905011,-0.340093658449859
"311",0.269283891121478,3.54078848653089,1.40567130511548
"312",4.02881541336854,5.80785819293315,1.96606594716696
"313",2.38063069393614,6.78441252421578,2.24585200982686
"314",2.65763106022302,5.64346816479052,0.441633260940451
"315",3.47530440255738,4.88247786153872,0.497210098491722
"316",3.81464492573107,3.46942313413183,-0.489313832802337
"317",3.96455471394748,4.71030346178339,3.22243655127963
"318",4.23195984296274,2.51771944873541,0.697806818417033
"319",0.00462182471839379,4.17173371337168,-0.605766761934543
"320",2.04002781154616,5.69249527537607,1.84203436276046
"321",2.55078448934557,5.2047372564199,1.66952224997115
"322",3.5111781283339,7.31580043606969,-0.0867353043332089
"323",2.37997831785662,5.91720113224726,4.28950339104798
"324",2.44478479096934,5.78017648760222,1.59207932956388
"325",3.07154814770188,7.41181308251038,2.46131631187117
"326",1.1173905087944,5.98428024066767,1.94999852889838
"327",3.53125032324084,4.0980180033433,3.22210502058363
"328",3.07668327263164,6.27737745482341,2.59398699996473
"329",4.31033398351549,6.79249611368079,4.3505805722116
"330",2.67152412168476,7.00813964265281,2.05276872746617
"331",3.64409685917795,7.65571861243562,1.56251417896493
"332",5.15534402576775,9.11236542707459,1.83305296371016
"333",1.82981622708721,7.44745496599314,1.57579652914992
"334",4.2062861529114,5.95488810819921,2.48505589927251
"335",3.8264909927442,9.22168018864988,3.43808031037369
"336",2.71531571014103,10.0249457068281,2.32166440936707
"337",2.67077763144098,7.71593171317862,1.60018065017287
"338",2.10119502749149,6.53934837820155,1.99692317136883
"339",3.16221174401497,5.64517386306187,2.77685412308091
"340",4.77846996020252,5.1452216883254,2.23230493735629
"341",3.40603603649885,6.47575525869994,2.69964366209327
"342",2.81520556347364,5.47633583294275,2.49923563575269
"343",3.32943268356827,7.9094697264084,1.78821899442095
"344",4.61071067315742,9.23944448846063,2.13212171708279
"345",4.24384224129331,9.16456634629548,4.07750881127598
"346",4.7401251864611,8.95739166741194,3.29632502917543
"347",3.74848566564679,7.39339726399935,0.559692981789025
"348",3.68754521553701,7.90007740178603,3.0326081394597
"349",2.31959283726319,8.56777813565831,2.04129896500481
"350",2.01701484350863,6.41783580585181,1.84173345258672
"351",2.14431429727981,8.04068210194236,1.7721469739269
"352",3.38535102870551,6.61705131208092,2.954443251735
"353",2.7492805428485,7.40048973760262,-0.822424669728418
"354",4.83959126347718,5.57525243935669,3.05956978825387
"355",3.93747217715939,6.22453731143921,3.61618855330927
"356",3.65686327356217,4.50853042081244,1.11044678920777
"357",3.2793122319359,4.16371900712569,5.27792146655491
"358",2.39485364493076,4.98061237809732,1.38202127639231
"359",3.08922588324448,5.72972443827649,1.99788174838803
"360",1.86739433609866,3.37021385395674,0.455720278693868
"361",1.80320664949965,6.81843284696373,1.67425941380456
"362",2.98247922649704,6.37660520183515,1.94937821046858
"363",2.0241920898778,6.31745036066315,2.31981576905663
"364",5.30711382982751,5.44497275246976,0.891221609719173
"365",2.94424247262991,6.82864155520244,2.5774296525353
"366",3.46326268040427,6.77944428094322,0.944707232589907
"367",2.23339806871649,8.51011134667801,1.66876087663936
"368",2.24191905233833,6.38522509868549,0.348085533892524
"369",3.92218959267352,6.72359007408922,2.64903268977357
"370",4.03449815656013,6.38661930040522,2.74948259407436
"371",4.66998774561069,7.23943533643079,1.87034405731933
"372",3.26224631005995,11.1213089638255,4.028364391199
"373",3.08639407958904,7.46481772491186,3.08114455398892
"374",5.80323342725845,7.1250804909529,2.46195516837288
"375",4.53753713661649,7.86296577655011,1.92575638930386
"376",3.8991026391913,7.63893444941246,2.41031425711954
"377",3.24823680086165,8.96359883626664,1.49257930457246
"378",2.88345580674534,6.69113592113212,1.81398543834439
"379",2.69955293171853,6.72331901994672,0.79827769049473
"380",4.27666842993099,7.31604835637073,2.49476117885252
"381",2.70727406150194,5.84937118495946,1.69914555184846
"382",2.67429506359832,5.42062524798623,1.8566037399798
"383",1.84551357540994,4.93508086664977,1.61069774710959
"384",4.85402867112735,7.13127380717352,3.34534327852568
"385",3.10834408807133,5.92843163311234,3.61768041128776
"386",2.14421698663461,4.94833672511548,-0.192624547815666
"387",3.10310143442963,6.99415893504548,2.07321473705753
"388",2.57120141115316,6.057953482755,2.51591456765117
"389",2.62943332561884,6.69720427991843,1.93256365622857
"390",2.09876749514709,5.49002657901148,3.38097633204267
"391",3.88808024916625,5.76464650524544,0.613889749834294
"392",3.62696572977511,5.98129976739546,1.25480710686851
"393",3.06833925914953,3.44223129503519,1.5003327247166
"394",2.19381149976616,6.00322734685799,2.9874320931742
"395",1.63624479261532,4.84052778760096,1.53050230615423
"396",-1.23940050709196,3.61425948563834,0.998447715278826
"397",3.15661461276529,6.87462826489933,2.85427044898512
"398",1.31532545637489,3.50755862552861,1.77165043435225
"399",4.21552029484364,6.86311618544008,1.41378564053789
"400",1.88559052499142,4.99357825955085,1.43547424240841
"401",2.13557059163177,3.47497890824033,2.86568175769637
"402",2.94380372401441,3.94319237012013,0.0505519291989063
"403",0.97532611105296,2.69622521889989,2.48166217067411
"404",1.89281443316358,4.18917299557969,0.795869287246936
"405",2.62375601534983,3.18365376499728,0.524015113349639
"406",1.86371367418688,3.83889278781488,1.69631485309787
"407",2.97231409232895,4.358316950219,-0.831600062570786
"408",0.630618145859157,-0.275929781459908,1.44730193229665
"409",2.11402728983136,1.8453708171651,1.13773480891736
"410",1.83169677181991,2.862488016906,1.48110928806279
"411",1.39934515682411,1.21503339915903,3.41911930330045
"412",2.62404520744229,4.58893233422467,2.36583169032289
"413",1.26215964449328,3.37722458795101,0.698938089655251
"414",1.43693905936966,4.70103971389821,0.048692400576186
"415",1.6950561063017,3.49029630727416,3.03502236078312
"416",2.12250796697508,1.80788577892581,0.929378138835239
"417",-0.241799882398441,1.75122473366418,0.512055042859984
"418",-0.632487885343217,0.00646774760805258,1.10380849271894
"419",-0.255175417245165,2.88544340966835,0.219622405165779
"420",0.398553407910833,3.13151015794737,-1.1231684286985
"421",1.60565152998828,3.10420195871511,1.59229862916442
"422",1.66273124945224,3.0878109018447,0.488914294374876
"423",1.43449480117359,3.35561239732111,0.608743449354308
"424",2.20644455711884,1.54833141143121,1.44924032891865
"425",2.85935353335297,3.82569953937506,2.37863251783154
"426",-0.00528483369419086,4.28982659880143,1.60223777673819
"427",1.3085033077892,1.4347090707259,0.951729288241333
"428",1.93840795148465,4.78664079534987,1.9241539635627
"429",3.44874732543617,2.42155036093013,0.533592108997348
"430",2.24845565714327,6.80783958176738,2.41406815509324
"431",2.3518093783999,3.6928394179808,-0.263195352799248
"432",3.29277534621517,4.85644477572994,1.3085669519859
"433",3.70447201539865,3.75103292958515,1.37440201606324
"434",3.13508656182674,4.70646723555876,0.870973199426168
"435",2.0044603643804,2.46709798158717,1.33340021413579
"436",2.40893494567076,1.52829286512744,-0.444252253547428
"437",-0.35424802747319,4.41452234809573,2.31278315818334
"438",0.570829428722128,4.37311153352527,2.24833246353038
"439",0.61918157474353,5.7138485023454,1.33412818409863
"440",2.66733625372903,4.22634114414027,0.735402857607435
"441",2.77506449505963,3.62077778577995,0.877132153129803
"442",2.71480898569453,2.62002939116429,0.46824056723069
"443",2.4847312864806,4.37070321010564,0.105058602005115
"444",1.75020901014873,4.94949752130031,1.15674015924432
"445",2.38658970511606,4.26425034693475,1.50991037689221
"446",2.33794333120876,3.46433949054386,0.813600422694459
"447",3.00028627759637,2.89353769726794,2.40773365240772
"448",1.10041683324295,4.64509728556634,2.20941346762248
"449",2.48728476863564,5.08730467129947,0.139500724496749
"450",0.214150868726242,3.54191337082635,2.08978048814886
"451",-0.813956633563844,4.63047009298943,-0.147799758463795
"452",-0.0579561027330844,1.62038854254263,2.72336207387242
"453",-0.152776006458261,3.04115099479922,1.82609021918994
"454",1.02721456563398,4.04868655721542,1.13618964255263
"455",0.849674186410335,3.05145723737129,1.48144809376744
"456",4.21320522844164,4.15266142894915,1.09183886121627
"457",2.36447903879517,1.86452624688442,1.02282494278641
"458",1.68192302082156,5.54879787111146,1.40732834309575
"459",1.38314138920172,2.96876407645071,0.555515195419621
"460",3.32274711071366,4.12042320882969,0.875713905217417
"461",2.02076848867342,5.58581219374696,1.27283203241209
"462",1.2502978438936,4.56216311314339,1.02692634921285
"463",1.7932831893229,3.16733582669759,0.351659186133766
"464",2.11747655133309,4.84562351735587,1.09248400585564
"465",1.84787881907223,3.94451911378736,0.891802203962748
"466",3.8546778990144,2.77014250249309,2.8465988664867
"467",2.96730045820721,2.13255181743917,2.85360841302049
"468",2.80537459839459,6.4353419826337,0.612181150366126
"469",2.21611323794183,4.78627989556004,2.78534112824492
"470",4.29968227700851,5.42755282714992,2.24167415240805
"471",3.91167742669451,6.01495233670783,1.55428928875402
"472",2.0121045521259,6.74604384818405,0.989997879569826
"473",2.91645993357063,8.38263051026018,1.23044441869441
"474",4.82016876650223,6.66255418870062,3.03338918540059
"475",1.26137573442891,4.977420251229,1.92048828915347
"476",2.62400091048856,6.27602210363524,2.85666354208168
"477",3.24507950945371,9.23496713133379,2.14808581086821
"478",2.49038452940106,7.39596869695423,2.1456028984517
"479",4.78687421233712,7.69427332416731,3.19519728369762
"480",3.09348293310053,8.3668486282935,1.79255869815462
"481",3.16887950906058,6.57679853307288,3.30369904097311
"482",1.97457012094823,8.216209600962,1.1869502251612
"483",3.68963566428126,9.30264586536349,2.77923036351383
"484",3.48229648651726,8.38332286402535,0.841799901449934
"485",3.6619849692308,9.41582586870556,1.12444929061582
"486",4.10069184569119,8.40414629958908,2.13354431405652
"487",5.68011803770207,9.94708788037195,2.21604260950074
"488",4.15745084039351,8.09032525654647,2.85346189235598
"489",4.01605809926085,8.4127486715652,4.10790136668761
"490",5.22201172127183,10.7113392190293,3.32620469106585
"491",5.36378514534565,10.6413130823394,2.89817789922096
"492",3.1683932716996,11.4368071811467,5.4996507525326
"493",4.04915222562214,11.2539192361379,2.96482969169552
"494",5.85008519144962,13.0841611912196,2.6881876966284
"495",6.35301146200793,12.7008822886208,3.77167992855022
"496",5.42612836022907,11.873819154746,5.57484719842422
"497",4.19668734407981,10.7890780348661,0.614083198548446
"498",4.65478554392488,10.4878380075088,3.39524688707659
"499",5.88354456998789,7.94470945438012,3.487400538315
"500",5.78578941528585,9.89031367987913,3.71630360313921
"501",4.03568806668739,9.57430741444826,5.22135370832533
"502",5.99431592716075,11.9085030283671,2.90765841991205
"503",4.04692234734778,9.77179196017554,3.79836578059158
